	f1	precision	recall	accuracy	TN	FP	FN	TP	n	selection	source	gamma	C
41	0.804780876494	0.821138211382	0.7890625	0.81007751938	108.0	22.0	27.0	101.0	39	[1, 43, 10, 35, 40, 11, 26, 56, 24, 62, 60, 59, 12, 61, 19, 0, 18, 2, 63, 23, 20, 54, 9, 46, 7, 33, 55, 8, 32, 47, 49, 42, 52, 48, 4, 13, 45, 50, 53]	combined	0.0	100.0
42	0.804780876494	0.821138211382	0.7890625	0.81007751938	108.0	22.0	27.0	101.0	37	[10, 43, 56, 1, 40, 62, 61, 60, 24, 35, 63, 12, 46, 19, 7, 26, 33, 11, 8, 59, 47, 23, 0, 32, 54, 9, 48, 22, 2, 55, 39, 13, 44, 45, 49, 50, 18]	mi	0.0	100.0
43	0.804780876494	0.821138211382	0.7890625	0.81007751938	108.0	22.0	27.0	101.0	33	[1, 4, 5, 7, 8, 9, 11, 14, 23, 24, 27, 28, 30, 33, 34, 36, 37, 38, 39, 40, 41, 42, 44, 45, 46, 47, 52, 54, 59, 60, 61, 62, 64]	Lasso	0.0	100.0
44	0.804780876494	0.821138211382	0.7890625	0.81007751938	108.0	22.0	27.0	101.0	36	[10, 43, 56, 1, 40, 62, 61, 60, 24, 35, 63, 12, 46, 19, 7, 26, 33, 11, 8, 59, 47, 23, 0, 32, 54, 9, 48, 22, 2, 55, 39, 13, 44, 45, 49, 50]	mi	0.0	100.0
45	0.804780876494	0.821138211382	0.7890625	0.81007751938	108.0	22.0	27.0	101.0	56	[10, 43, 56, 1, 40, 62, 61, 60, 24, 35, 63, 12, 46, 19, 7, 26, 33, 11, 8, 59, 47, 23, 0, 32, 54, 9, 48, 22, 2, 55, 39, 13, 44, 45, 49, 50, 18, 51, 20, 3, 53, 42, 58, 4, 67, 6, 31, 27, 38, 29, 37, 52, 28, 66, 41, 65]	mi	0.0	20.0
46	0.8046875	0.8046875	0.8046875	0.806201550388	105.0	25.0	25.0	103.0	16	[40, 1, 59, 24, 46, 34, 54, 42, 61, 56, 58, 11, 62, 38, 60, 52]	RFE	0.0	200.0
47	0.803212851406	0.826446280992	0.78125	0.81007751938	109.0	21.0	28.0	100.0	23	[1, 43, 10, 11, 40, 26, 59, 35, 56, 24, 60, 62, 0, 61, 18, 2, 12, 54, 63, 19, 42, 34, 46]	f-test	0.0	100.0
48	0.803212851406	0.826446280992	0.78125	0.81007751938	109.0	21.0	28.0	100.0	21	[40, 1, 59, 24, 46, 34, 54, 42, 61, 56, 58, 11, 62, 38, 60, 52, 47, 8, 23, 5, 4]	RFE	0.0	20.0
49	0.803149606299	0.809523809524	0.796875	0.806201550388	106.0	24.0	26.0	102.0	38	[10, 43, 56, 1, 40, 62, 61, 60, 24, 35, 63, 12, 46, 19, 7, 26, 33, 11, 8, 59, 47, 23, 0, 32, 54, 9, 48, 22, 2, 55, 39, 13, 44, 45, 49, 50, 18, 51]	mi	0.0	100.0
50	0.803149606299	0.809523809524	0.796875	0.806201550388	106.0	24.0	26.0	102.0	18	[40, 1, 59, 24, 46, 34, 54, 42, 61, 56, 58, 11, 62, 38, 60, 52, 47, 8]	RFE	0.0	200.0
51	0.803149606299	0.809523809524	0.796875	0.806201550388	106.0	24.0	26.0	102.0	43	[10, 43, 56, 1, 40, 62, 61, 60, 24, 35, 63, 12, 46, 19, 7, 26, 33, 11, 8, 59, 47, 23, 0, 32, 54, 9, 48, 22, 2, 55, 39, 13, 44, 45, 49, 50, 18, 51, 20, 3, 53, 42, 58]	mi	0.0	20.0
