	f1	precision	recall	accuracy	TN	FP	FN	TP	n	selection	source	gamma	C
47	0.796812749004	0.813008130081	0.78125	0.802325581395	107.0	23.0	28.0	100.0	50	[43, 1, 10, 62, 60, 40, 35, 19, 24, 26, 56, 12, 18, 59, 54, 61, 32, 33, 11, 51, 46, 23, 8, 31, 52, 20, 5, 4, 16, 22, 42, 53, 58, 63, 47, 2, 50, 38, 13, 34, 14, 45, 49, 55, 64, 9, 17, 67, 6, 27]	mi	0.01	100.0
48	0.796812749004	0.813008130081	0.78125	0.802325581395	107.0	23.0	28.0	100.0	14	[1, 43, 10, 11, 40, 26, 59, 35, 56, 24, 60, 62, 0, 61]	f-test	0.1	100.0
49	0.79674796748	0.830508474576	0.765625	0.806201550388	110.0	20.0	30.0	98.0	24	[1, 43, 10, 11, 26, 59, 35, 19, 12, 18, 20, 24, 62, 60, 40, 56, 2, 23, 52, 9, 61, 55, 0, 21]	ranksum	0.01	1000.0
50	0.795620437956	0.746575342466	0.8515625	0.782945736434	93.0	37.0	19.0	109.0	4	[40, 1, 59, 24]	RFE	100.0	0.1
51	0.795275590551	0.801587301587	0.7890625	0.798449612403	105.0	25.0	27.0	101.0	16	[43, 1, 10, 40, 19, 18, 56, 12, 26, 20, 59, 60, 35, 24, 61, 54]	combined	1.0	1.0
52	0.795275590551	0.801587301587	0.7890625	0.798449612403	105.0	25.0	27.0	101.0	35	[43, 1, 10, 40, 19, 18, 56, 12, 26, 20, 59, 60, 35, 24, 61, 54, 62, 11, 2, 8, 42, 52, 46, 34, 16, 53, 23, 0, 47, 55, 9, 33, 4, 49, 63]	combined	0.1	10.0
53	0.795180722892	0.818181818182	0.7734375	0.802325581395	108.0	22.0	29.0	99.0	29	[1, 43, 10, 11, 26, 59, 35, 19, 12, 18, 20, 24, 62, 60, 40, 56, 2, 23, 52, 9, 61, 55, 0, 21, 51, 50, 33, 32, 48]	ranksum	0.01	1000.0
54	0.795180722892	0.818181818182	0.7734375	0.802325581395	108.0	22.0	29.0	99.0	31	[40, 1, 59, 24, 46, 34, 54, 42, 61, 56, 58, 11, 62, 38, 60, 52, 47, 8, 23, 5, 4, 45, 14, 35, 7, 39, 43, 37, 64, 28, 33]	RFE	0.01	1000.0
55	0.794007490637	0.762589928058	0.828125	0.786821705426	97.0	33.0	22.0	106.0	17	[43, 1, 10, 40, 19, 18, 56, 12, 26, 20, 59, 60, 35, 24, 61, 54, 62]	combined	10.0	1.0
56	0.793893129771	0.776119402985	0.8125	0.790697674419	100.0	30.0	24.0	104.0	24	[43, 1, 10, 40, 19, 18, 56, 12, 26, 20, 59, 60, 35, 24, 61, 54, 62, 11, 2, 8, 42, 52, 46, 34]	combined	1.0	1.0
57	0.793893129771	0.776119402985	0.8125	0.790697674419	100.0	30.0	24.0	104.0	25	[43, 1, 10, 40, 19, 18, 56, 12, 26, 20, 59, 60, 35, 24, 61, 54, 62, 11, 2, 8, 42, 52, 46, 34, 16]	combined	1.0	1.0
58	0.793650793651	0.806451612903	0.78125	0.798449612403	106.0	24.0	28.0	100.0	55	[43, 10, 1, 18, 20, 19, 40, 34, 8, 16, 3, 56, 54, 7, 46, 42, 2, 47, 12, 0, 53, 36, 38, 45, 21, 61, 9, 55, 66, 17, 49, 44, 39, 52, 15, 26, 41, 37, 48, 50, 59, 60, 57, 28, 24, 5, 4, 33, 62, 63, 30, 35, 58, 27, 11]	chi2	0.001	1000.0
59	0.793650793651	0.806451612903	0.78125	0.798449612403	106.0	24.0	28.0	100.0	34	[1, 43, 10, 11, 26, 59, 35, 19, 12, 18, 20, 24, 62, 60, 40, 56, 2, 23, 52, 9, 61, 55, 0, 21, 51, 50, 33, 32, 48, 13, 7, 54, 4, 49]	ranksum	0.01	1000.0
60	0.793650793651	0.806451612903	0.78125	0.798449612403	106.0	24.0	28.0	100.0	14	[43, 1, 10, 62, 60, 40, 35, 19, 24, 26, 56, 12, 18, 59]	mi	0.1	100.0
61	0.793650793651	0.806451612903	0.78125	0.798449612403	106.0	24.0	28.0	100.0	48	[1, 43, 10, 11, 40, 26, 59, 35, 56, 24, 60, 62, 0, 61, 18, 2, 12, 54, 63, 19, 42, 34, 46, 20, 23, 53, 58, 4, 49, 47, 52, 8, 3, 38, 45, 55, 9, 16, 32, 7, 66, 36, 33, 13, 17, 48, 50, 44]	f-test	0.01	1000.0
62	0.793650793651	0.806451612903	0.78125	0.798449612403	106.0	24.0	28.0	100.0	53	[43, 10, 1, 18, 20, 19, 40, 34, 8, 16, 3, 56, 54, 7, 46, 42, 2, 47, 12, 0, 53, 36, 38, 45, 21, 61, 9, 55, 66, 17, 49, 44, 39, 52, 15, 26, 41, 37, 48, 50, 59, 60, 57, 28, 24, 5, 4, 33, 62, 63, 30, 35, 58]	chi2	0.01	100.0
63	0.793650793651	0.806451612903	0.78125	0.798449612403	106.0	24.0	28.0	100.0	16	[40, 1, 59, 24, 46, 34, 54, 42, 61, 56, 58, 11, 62, 38, 60, 52]	RFE	0.01	1000.0
64	0.793650793651	0.806451612903	0.78125	0.798449612403	106.0	24.0	28.0	100.0	48	[43, 1, 10, 62, 60, 40, 35, 19, 24, 26, 56, 12, 18, 59, 54, 61, 32, 33, 11, 51, 46, 23, 8, 31, 52, 20, 5, 4, 16, 22, 42, 53, 58, 63, 47, 2, 50, 38, 13, 34, 14, 45, 49, 55, 64, 9, 17, 67]	mi	0.01	100.0
65	0.793650793651	0.806451612903	0.78125	0.798449612403	106.0	24.0	28.0	100.0	18	[1, 43, 10, 11, 40, 26, 59, 35, 56, 24, 60, 62, 0, 61, 18, 2, 12, 54]	f-test	0.1	100.0
66	0.793522267206	0.823529411765	0.765625	0.802325581395	109.0	21.0	30.0	98.0	29	[43, 1, 10, 62, 60, 40, 35, 19, 24, 26, 56, 12, 18, 59, 54, 61, 32, 33, 11, 51, 46, 23, 8, 31, 52, 20, 5, 4, 16]	mi	0.1	10.0
67	0.793522267206	0.823529411765	0.765625	0.802325581395	109.0	21.0	30.0	98.0	30	[43, 1, 10, 62, 60, 40, 35, 19, 24, 26, 56, 12, 18, 59, 54, 61, 32, 33, 11, 51, 46, 23, 8, 31, 52, 20, 5, 4, 16, 22]	mi	0.1	10.0
