	f1	precision	recall	accuracy	TN	FP	FN	TP	n	selection	source	gamma	C
43	0.792156862745	0.795275590551	0.7890625	0.794573643411	104.0	26.0	27.0	101.0	28	[10, 43, 56, 1, 40, 62, 61, 60, 24, 35, 63, 12, 46, 19, 7, 26, 33, 11, 8, 59, 47, 23, 0, 32, 54, 9, 48, 22]	mi	0.1	100.0
44	0.792156862745	0.795275590551	0.7890625	0.794573643411	104.0	26.0	27.0	101.0	19	[1, 43, 10, 11, 40, 26, 59, 35, 56, 24, 60, 62, 0, 61, 18, 2, 12, 54, 63]	f-test	0.1	100.0
45	0.792156862745	0.795275590551	0.7890625	0.794573643411	104.0	26.0	27.0	101.0	21	[10, 43, 56, 1, 40, 62, 61, 60, 24, 35, 63, 12, 46, 19, 7, 26, 33, 11, 8, 59, 47]	mi	0.01	1000.0
46	0.792	0.811475409836	0.7734375	0.798449612403	107.0	23.0	29.0	99.0	13	[40, 1, 59, 24, 46, 34, 54, 42, 61, 56, 58, 11, 62]	RFE	0.01	1000.0
47	0.792	0.811475409836	0.7734375	0.798449612403	107.0	23.0	29.0	99.0	48	[1, 43, 10, 35, 40, 11, 26, 56, 24, 62, 60, 59, 12, 61, 19, 0, 18, 2, 63, 23, 20, 54, 9, 46, 7, 33, 55, 8, 32, 47, 49, 42, 52, 48, 4, 13, 45, 50, 53, 3, 58, 34, 44, 51, 39, 38, 16, 6]	combined	0.01	1000.0
48	0.792	0.811475409836	0.7734375	0.798449612403	107.0	23.0	29.0	99.0	38	[40, 1, 59, 24, 46, 34, 54, 42, 61, 56, 58, 11, 62, 38, 60, 52, 47, 8, 23, 5, 4, 45, 14, 35, 7, 39, 43, 37, 64, 28, 33, 53, 44, 41, 0, 3, 12, 9]	RFE	0.01	1000.0
49	0.792	0.811475409836	0.7734375	0.798449612403	107.0	23.0	29.0	99.0	44	[10, 43, 56, 1, 40, 62, 61, 60, 24, 35, 63, 12, 46, 19, 7, 26, 33, 11, 8, 59, 47, 23, 0, 32, 54, 9, 48, 22, 2, 55, 39, 13, 44, 45, 49, 50, 18, 51, 20, 3, 53, 42, 58, 4]	mi	0.1	100.0
50	0.792	0.811475409836	0.7734375	0.798449612403	107.0	23.0	29.0	99.0	56	[1, 43, 10, 11, 26, 59, 35, 19, 12, 18, 20, 24, 62, 60, 40, 56, 2, 23, 52, 9, 61, 55, 0, 21, 51, 50, 33, 32, 48, 13, 7, 54, 4, 49, 63, 42, 16, 45, 8, 6, 31, 53, 34, 47, 3, 5, 39, 44, 28, 46, 27, 37, 58, 66, 29, 38]	ranksum	0.01	100.0
51	0.792	0.811475409836	0.7734375	0.798449612403	107.0	23.0	29.0	99.0	42	[10, 43, 56, 1, 40, 62, 61, 60, 24, 35, 63, 12, 46, 19, 7, 26, 33, 11, 8, 59, 47, 23, 0, 32, 54, 9, 48, 22, 2, 55, 39, 13, 44, 45, 49, 50, 18, 51, 20, 3, 53, 42]	mi	0.01	1000.0
52	0.792	0.811475409836	0.7734375	0.798449612403	107.0	23.0	29.0	99.0	59	[1, 43, 10, 11, 26, 59, 35, 19, 12, 18, 20, 24, 62, 60, 40, 56, 2, 23, 52, 9, 61, 55, 0, 21, 51, 50, 33, 32, 48, 13, 7, 54, 4, 49, 63, 42, 16, 45, 8, 6, 31, 53, 34, 47, 3, 5, 39, 44, 28, 46, 27, 37, 58, 66, 29, 38, 17, 36, 22]	ranksum	0.1	10.0
